Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 21:24:39,2018-06-26 21:24:58,18.969s,PASSED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 21:24:40,2018-06-26 21:24:51,11.693s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 21:24:40,2018-06-26 21:24:46,5.462s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 21:24:46,2018-06-26 21:24:50,4.461s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 21:24:50,2018-06-26 21:24:50,0.298s,PASSED
setText,Firefox 60.0,,2018-06-26 21:24:50,2018-06-26 21:24:51,0.299s,PASSED
setText,Firefox 60.0,,2018-06-26 21:24:51,2018-06-26 21:24:51,0.255s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 21:24:51,2018-06-26 21:24:51,0.252s,PASSED
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 21:24:51,2018-06-26 21:24:57,6.149s,PASSED
click,Firefox 60.0,,2018-06-26 21:24:52,2018-06-26 21:24:54,2.083s,PASSED
click,Firefox 60.0,,2018-06-26 21:24:54,2018-06-26 21:24:55,0.497s,PASSED
click,Firefox 60.0,,2018-06-26 21:24:55,2018-06-26 21:24:55,0.584s,PASSED
click,Firefox 60.0,,2018-06-26 21:24:55,2018-06-26 21:24:55,0.352s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 21:24:55,2018-06-26 21:24:55,0.001s,NOT_RUN
click,Firefox 60.0,,2018-06-26 21:24:55,2018-06-26 21:24:56,0.270s,PASSED
setText,Firefox 60.0,,2018-06-26 21:24:56,2018-06-26 21:24:56,0.090s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 21:24:56,2018-06-26 21:24:56,0.143s,PASSED
click,Firefox 60.0,,2018-06-26 21:24:56,2018-06-26 21:24:56,0.260s,PASSED
setText,Firefox 60.0,,2018-06-26 21:24:56,2018-06-26 21:24:56,0.070s,PASSED
setText,Firefox 60.0,,2018-06-26 21:24:56,2018-06-26 21:24:56,0.093s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 21:24:56,2018-06-26 21:24:57,0.221s,PASSED
setText,Firefox 60.0,,2018-06-26 21:24:57,2018-06-26 21:24:57,0.314s,PASSED
click,Firefox 60.0,,2018-06-26 21:24:57,2018-06-26 21:24:57,0.478s,PASSED
