Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 18:37:02,2018-06-26 18:37:17,15.052s,FAILED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 18:37:03,2018-06-26 18:37:13,10.630s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 18:37:03,2018-06-26 18:37:10,6.537s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 18:37:10,2018-06-26 18:37:13,2.657s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 18:37:13,2018-06-26 18:37:13,0.129s,PASSED
setText,Firefox 60.0,,2018-06-26 18:37:13,2018-06-26 18:37:13,0.191s,PASSED
setText,Firefox 60.0,,2018-06-26 18:37:13,2018-06-26 18:37:13,0.099s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 18:37:13,2018-06-26 18:37:13,0.102s,PASSED
callTestCase,Firefox 60.0,,2018-06-26 18:37:13,2018-06-26 18:37:13,0.002s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 18:37:13,2018-06-26 18:37:16,3.225s,FAILED
click,Firefox 60.0,,2018-06-26 18:37:13,2018-06-26 18:37:15,1.344s,PASSED
click,Firefox 60.0,,2018-06-26 18:37:15,2018-06-26 18:37:15,0.531s,PASSED
click,Firefox 60.0,,2018-06-26 18:37:15,2018-06-26 18:37:16,0.467s,PASSED
click,Firefox 60.0,,2018-06-26 18:37:16,2018-06-26 18:37:16,0.323s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 18:37:16,2018-06-26 18:37:16,0.037s,PASSED
setText,Firefox 60.0,,2018-06-26 18:37:16,2018-06-26 18:37:16,0.239s,FAILED
