Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 12:56:59,2018-07-01 12:57:34,35.369s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:56:59,2018-07-01 12:57:10,11.196s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:56:59,2018-07-01 12:57:09,9.418s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:57:09,2018-07-01 12:57:09,0.228s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:57:09,2018-07-01 12:57:09,0.280s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:57:09,2018-07-01 12:57:09,0.173s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:57:09,2018-07-01 12:57:10,0.339s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:57:10,2018-07-01 12:57:10,0.684s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:57:10,2018-07-01 12:57:19,8.511s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:57:10,2018-07-01 12:57:18,7.761s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:57:18,2018-07-01 12:57:18,0.072s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:57:18,2018-07-01 12:57:18,0.151s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:57:18,2018-07-01 12:57:19,0.180s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:57:19,2018-07-01 12:57:19,0.304s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:57:19,2018-07-01 12:57:19,0.003s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 12:57:19,2018-07-01 12:57:25,6.370s,PASSED
click,Firefox 61.0,,2018-07-01 12:57:19,2018-07-01 12:57:22,2.469s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 12:57:22,2018-07-01 12:57:22,0.340s,PASSED
click,Firefox 61.0,,2018-07-01 12:57:22,2018-07-01 12:57:23,0.579s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 12:57:23,2018-07-01 12:57:23,0.377s,PASSED
click,Firefox 61.0,,2018-07-01 12:57:23,2018-07-01 12:57:24,0.319s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 12:57:24,2018-07-01 12:57:24,0.055s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 12:57:24,2018-07-01 12:57:24,0.182s,PASSED
click,Firefox 61.0,,2018-07-01 12:57:24,2018-07-01 12:57:24,0.288s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 12:57:24,2018-07-01 12:57:24,0.054s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 12:57:24,2018-07-01 12:57:24,0.105s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 12:57:24,2018-07-01 12:57:25,0.268s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 12:57:25,2018-07-01 12:57:25,0.292s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 12:57:25,2018-07-01 12:57:25,0.066s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 12:57:25,2018-07-01 12:57:25,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 12:57:25,2018-07-01 12:57:25,0.439s,PASSED
,,,,,,
