Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 13:50:17,2018-07-01 13:51:06,48.983s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 13:50:18,2018-07-01 13:50:42,24.100s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 13:50:18,2018-07-01 13:50:31,13.439s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 13:50:31,2018-07-01 13:50:32,0.339s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 13:50:32,2018-07-01 13:50:32,0.469s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 13:50:32,2018-07-01 13:50:32,0.284s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 13:50:32,2018-07-01 13:50:33,0.371s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 13:50:33,2018-07-01 13:50:42,9.027s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 13:50:42,2018-07-01 13:50:50,8.622s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 13:50:42,2018-07-01 13:50:50,7.792s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 13:50:50,2018-07-01 13:50:50,0.068s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 13:50:50,2018-07-01 13:50:50,0.164s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 13:50:50,2018-07-01 13:50:50,0.245s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 13:50:50,2018-07-01 13:50:50,0.299s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 13:50:50,2018-07-01 13:50:50,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 13:50:50,2018-07-01 13:50:57,6.363s,PASSED
click,Firefox 61.0,,2018-07-01 13:50:51,2018-07-01 13:50:53,2.453s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 13:50:53,2018-07-01 13:50:54,0.425s,PASSED
click,Firefox 61.0,,2018-07-01 13:50:54,2018-07-01 13:50:54,0.622s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 13:50:54,2018-07-01 13:50:55,0.376s,PASSED
click,Firefox 61.0,,2018-07-01 13:50:55,2018-07-01 13:50:55,0.288s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 13:50:55,2018-07-01 13:50:55,0.109s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 13:50:55,2018-07-01 13:50:55,0.179s,PASSED
click,Firefox 61.0,,2018-07-01 13:50:55,2018-07-01 13:50:56,0.294s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 13:50:56,2018-07-01 13:50:56,0.077s,PASSED
