Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-27 20:17:31,2018-06-27 20:17:56,24.532s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 60.0,,2018-06-27 20:17:32,2018-06-27 20:17:43,11.277s,PASSED
openBrowser,Firefox 60.0,,2018-06-27 20:17:33,2018-06-27 20:17:38,5.649s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-27 20:17:38,2018-06-27 20:17:43,4.215s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-27 20:17:43,2018-06-27 20:17:43,0.151s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:43,2018-06-27 20:17:43,0.309s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:43,2018-06-27 20:17:43,0.213s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 20:17:43,2018-06-27 20:17:43,0.137s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-27 20:17:43,2018-06-27 20:17:50,6.791s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:44,2018-06-27 20:17:47,2.480s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:47,2018-06-27 20:17:47,0.398s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:47,2018-06-27 20:17:48,0.829s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:48,2018-06-27 20:17:48,0.481s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:48,2018-06-27 20:17:49,0.309s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:49,2018-06-27 20:17:49,0.100s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 20:17:49,2018-06-27 20:17:49,0.126s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:49,2018-06-27 20:17:49,0.279s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:49,2018-06-27 20:17:49,0.064s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:49,2018-06-27 20:17:49,0.099s,PASSED
doubleClick,Firefox 60.0,,2018-06-27 20:17:49,2018-06-27 20:17:50,0.233s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:50,2018-06-27 20:17:50,0.342s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:50,2018-06-27 20:17:50,0.362s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 60.0,invoice creation of entered hours.,2018-06-27 20:17:50,2018-06-27 20:17:55,4.457s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:51,2018-06-27 20:17:51,0.343s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:51,2018-06-27 20:17:51,0.062s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:51,2018-06-27 20:17:52,0.459s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:52,2018-06-27 20:17:53,1.075s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:53,2018-06-27 20:17:53,0.289s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:53,2018-06-27 20:17:54,0.678s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:54,2018-06-27 20:17:54,0.272s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:54,2018-06-27 20:17:54,0.231s,PASSED
setText,Firefox 60.0,,2018-06-27 20:17:54,2018-06-27 20:17:54,0.294s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:54,2018-06-27 20:17:55,0.321s,PASSED
,,,,,,
Test Cases/4.Logout/Logout_TestCase,Firefox 60.0,logsout from system,2018-06-27 20:17:55,2018-06-27 20:17:56,0.987s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:55,2018-06-27 20:17:55,0.279s,PASSED
click,Firefox 60.0,,2018-06-27 20:17:55,2018-06-27 20:17:56,0.265s,PASSED
