Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 18:03:27,2018-07-01 18:05:07,1m - 40.816s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:03:27,2018-07-01 18:04:00,32.261s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:03:28,2018-07-01 18:03:57,29.285s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:03:57,2018-07-01 18:03:57,0.451s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:03:57,2018-07-01 18:03:58,0.493s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:03:58,2018-07-01 18:03:58,0.277s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:03:58,2018-07-01 18:03:58,0.350s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:03:58,2018-07-01 18:04:00,1.260s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:04:00,2018-07-01 18:04:13,13.767s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:04:00,2018-07-01 18:04:13,12.796s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:04:13,2018-07-01 18:04:13,0.091s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:04:13,2018-07-01 18:04:13,0.269s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:04:13,2018-07-01 18:04:13,0.265s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:04:13,2018-07-01 18:04:13,0.316s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:04:13,2018-07-01 18:04:13,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 18:04:13,2018-07-01 18:04:24,10.725s,PASSED
click,Firefox 61.0,,2018-07-01 18:04:14,2018-07-01 18:04:17,2.544s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 18:04:17,2018-07-01 18:04:19,2.108s,PASSED
click,Firefox 61.0,,2018-07-01 18:04:19,2018-07-01 18:04:20,0.834s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 18:04:20,2018-07-01 18:04:21,0.786s,PASSED
click,Firefox 61.0,,2018-07-01 18:04:21,2018-07-01 18:04:21,0.812s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 18:04:21,2018-07-01 18:04:22,0.196s,PASSED
