Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Chrome 67.0.3396.87,,2018-06-26 18:28:51,2018-06-26 18:29:05,13.993s,FAILED
,,,,,,
Test Cases/Login/Login_TestCase,Chrome 67.0.3396.87,,2018-06-26 18:28:52,2018-06-26 18:29:01,9.052s,PASSED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 18:28:52,2018-06-26 18:28:56,4.276s,PASSED
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 18:28:56,2018-06-26 18:28:59,2.502s,PASSED
waitForElementVisible,Chrome 67.0.3396.87,,2018-06-26 18:28:59,2018-06-26 18:28:59,0.352s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 18:28:59,2018-06-26 18:29:00,0.838s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 18:29:00,2018-06-26 18:29:01,0.440s,PASSED
sendKeys,Chrome 67.0.3396.87,,2018-06-26 18:29:01,2018-06-26 18:29:01,0.098s,PASSED
callTestCase,Chrome 67.0.3396.87,,2018-06-26 18:29:01,2018-06-26 18:29:01,0.002s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Chrome 67.0.3396.87,,2018-06-26 18:29:01,2018-06-26 18:29:04,3.520s,FAILED
click,Chrome 67.0.3396.87,,2018-06-26 18:29:01,2018-06-26 18:29:02,1.228s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 18:29:02,2018-06-26 18:29:03,0.363s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 18:29:03,2018-06-26 18:29:03,0.598s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 18:29:03,2018-06-26 18:29:04,0.383s,PASSED
scrollToElement,Chrome 67.0.3396.87,,2018-06-26 18:29:04,2018-06-26 18:29:04,0.112s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 18:29:04,2018-06-26 18:29:04,0.510s,FAILED
