Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-27 17:34:24,2018-06-27 17:34:43,19.206s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 60.0,,2018-06-27 17:34:24,2018-06-27 17:34:36,11.861s,PASSED
openBrowser,Firefox 60.0,,2018-06-27 17:34:25,2018-06-27 17:34:31,5.698s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-27 17:34:31,2018-06-27 17:34:35,4.563s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-27 17:34:35,2018-06-27 17:34:36,0.371s,PASSED
setText,Firefox 60.0,,2018-06-27 17:34:36,2018-06-27 17:34:36,0.226s,PASSED
setText,Firefox 60.0,,2018-06-27 17:34:36,2018-06-27 17:34:36,0.186s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 17:34:36,2018-06-27 17:34:36,0.134s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-27 17:34:36,2018-06-27 17:34:43,6.664s,PASSED
click,Firefox 60.0,,2018-06-27 17:34:37,2018-06-27 17:34:39,2.193s,PASSED
click,Firefox 60.0,,2018-06-27 17:34:39,2018-06-27 17:34:39,0.639s,PASSED
click,Firefox 60.0,,2018-06-27 17:34:39,2018-06-27 17:34:40,0.750s,PASSED
click,Firefox 60.0,,2018-06-27 17:34:40,2018-06-27 17:34:41,0.464s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-27 17:34:41,2018-06-27 17:34:41,0.002s,NOT_RUN
click,Firefox 60.0,,2018-06-27 17:34:41,2018-06-27 17:34:41,0.328s,PASSED
setText,Firefox 60.0,,2018-06-27 17:34:41,2018-06-27 17:34:41,0.105s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 17:34:41,2018-06-27 17:34:41,0.165s,PASSED
click,Firefox 60.0,,2018-06-27 17:34:41,2018-06-27 17:34:42,0.285s,PASSED
setText,Firefox 60.0,,2018-06-27 17:34:42,2018-06-27 17:34:42,0.074s,PASSED
setText,Firefox 60.0,,2018-06-27 17:34:42,2018-06-27 17:34:42,0.127s,PASSED
doubleClick,Firefox 60.0,,2018-06-27 17:34:42,2018-06-27 17:34:42,0.249s,PASSED
setText,Firefox 60.0,,2018-06-27 17:34:42,2018-06-27 17:34:42,0.344s,PASSED
click,Firefox 60.0,,2018-06-27 17:34:42,2018-06-27 17:34:43,0.493s,PASSED
