Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 09:58:46,2018-07-01 09:58:53,6.673s,PASSED
click,Firefox 61.0,,2018-07-01 09:58:47,2018-07-01 09:58:49,2.068s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 09:58:49,2018-07-01 09:58:49,0.323s,PASSED
click,Firefox 61.0,,2018-07-01 09:58:49,2018-07-01 09:58:50,0.581s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 09:58:50,2018-07-01 09:58:50,0.345s,PASSED
click,Firefox 61.0,,2018-07-01 09:58:50,2018-07-01 09:58:50,0.282s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 09:58:50,2018-07-01 09:58:50,0.109s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 09:58:50,2018-07-01 09:58:51,0.149s,PASSED
click,Firefox 61.0,,2018-07-01 09:58:51,2018-07-01 09:58:51,0.324s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 09:58:51,2018-07-01 09:58:51,0.077s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 09:58:51,2018-07-01 09:58:51,0.158s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 09:58:51,2018-07-01 09:58:51,0.332s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 09:58:51,2018-07-01 09:58:52,0.435s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 09:58:52,2018-07-01 09:58:52,0.077s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 09:58:52,2018-07-01 09:58:52,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 09:58:52,2018-07-01 09:58:53,0.551s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 09:58:53,2018-07-01 09:58:56,3.855s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 09:58:53,2018-07-01 09:58:53,0.275s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 09:58:53,2018-07-01 09:58:53,0.088s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 09:58:53,2018-07-01 09:58:54,0.342s,PASSED
click,Firefox 61.0,,2018-07-01 09:58:54,2018-07-01 09:58:55,1.013s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 09:58:55,2018-07-01 09:58:55,0.283s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 09:58:55,2018-07-01 09:58:55,0.395s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 09:58:55,2018-07-01 09:58:56,0.277s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 09:58:56,2018-07-01 09:58:56,0.190s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 09:58:56,2018-07-01 09:58:56,0.254s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 09:58:56,2018-07-01 09:58:56,0.323s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 09:58:56,2018-07-01 09:58:57,0.630s,FAILED
click,Firefox 61.0,,2018-07-01 09:58:57,2018-07-01 09:58:57,0.305s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 09:58:57,2018-07-01 09:58:58,0.660s,FAILED
click,Firefox 61.0,,2018-07-01 09:58:57,2018-07-01 09:58:58,0.314s,FAILED
