Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 20:50:00,2018-06-26 20:50:49,49.016s,FAILED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 20:50:01,2018-06-26 20:50:12,11.121s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 20:50:01,2018-06-26 20:50:07,5.485s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 20:50:07,2018-06-26 20:50:10,3.654s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 20:50:10,2018-06-26 20:50:11,0.199s,PASSED
setText,Firefox 60.0,,2018-06-26 20:50:11,2018-06-26 20:50:11,0.508s,PASSED
setText,Firefox 60.0,,2018-06-26 20:50:11,2018-06-26 20:50:12,0.381s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 20:50:12,2018-06-26 20:50:12,0.198s,PASSED
callTestCase,Firefox 60.0,,2018-06-26 20:50:12,2018-06-26 20:50:12,0.002s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 20:50:12,2018-06-26 20:50:48,36.603s,FAILED
click,Firefox 60.0,,2018-06-26 20:50:13,2018-06-26 20:50:15,2.209s,PASSED
click,Firefox 60.0,,2018-06-26 20:50:15,2018-06-26 20:50:15,0.358s,PASSED
click,Firefox 60.0,,2018-06-26 20:50:15,2018-06-26 20:50:16,0.754s,PASSED
click,Firefox 60.0,,2018-06-26 20:50:16,2018-06-26 20:50:16,0.421s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 20:50:16,2018-06-26 20:50:16,0.039s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 20:50:16,2018-06-26 20:50:17,0.250s,PASSED
setText,Firefox 60.0,,2018-06-26 20:50:17,2018-06-26 20:50:17,0.154s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 20:50:17,2018-06-26 20:50:17,0.195s,PASSED
setText,Firefox 60.0,,2018-06-26 20:50:17,2018-06-26 20:50:17,0.234s,PASSED
setText,Firefox 60.0,,2018-06-26 20:50:17,2018-06-26 20:50:17,0.150s,PASSED
setText,Firefox 60.0,,2018-06-26 20:50:17,2018-06-26 20:50:48,31.045s,FAILED
