Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 18:19:53,2018-06-26 18:20:09,16.503s,FAILED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 18:19:53,2018-06-26 18:20:04,11.205s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 18:19:54,2018-06-26 18:19:59,5.557s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 18:19:59,2018-06-26 18:20:04,4.183s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 18:20:04,2018-06-26 18:20:04,0.310s,PASSED
setText,Firefox 60.0,,2018-06-26 18:20:04,2018-06-26 18:20:04,0.247s,PASSED
setText,Firefox 60.0,,2018-06-26 18:20:04,2018-06-26 18:20:04,0.170s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 18:20:04,2018-06-26 18:20:04,0.158s,PASSED
callTestCase,Firefox 60.0,,2018-06-26 18:20:04,2018-06-26 18:20:04,0.002s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 18:20:04,2018-06-26 18:20:09,4.309s,FAILED
click,Firefox 60.0,,2018-06-26 18:20:05,2018-06-26 18:20:07,2.067s,PASSED
click,Firefox 60.0,,2018-06-26 18:20:07,2018-06-26 18:20:07,0.433s,PASSED
click,Firefox 60.0,,2018-06-26 18:20:07,2018-06-26 18:20:08,0.556s,PASSED
click,Firefox 60.0,,2018-06-26 18:20:08,2018-06-26 18:20:08,0.413s,PASSED
setText,Firefox 60.0,,2018-06-26 18:20:08,2018-06-26 18:20:09,0.283s,FAILED
