Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 12:27:00,2018-07-01 12:27:34,33.623s,ERROR
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:27:01,2018-07-01 12:27:12,11.314s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:27:01,2018-07-01 12:27:10,9.124s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:27:10,2018-07-01 12:27:10,0.273s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:27:10,2018-07-01 12:27:11,0.405s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:27:11,2018-07-01 12:27:11,0.293s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:27:11,2018-07-01 12:27:11,0.385s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:27:11,2018-07-01 12:27:12,0.657s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:27:12,2018-07-01 12:27:20,8.429s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:27:12,2018-07-01 12:27:20,7.628s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:27:20,2018-07-01 12:27:20,0.068s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:27:20,2018-07-01 12:27:20,0.156s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:27:20,2018-07-01 12:27:20,0.199s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:27:20,2018-07-01 12:27:20,0.285s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:27:20,2018-07-01 12:27:20,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 12:27:20,2018-07-01 12:27:27,6.238s,PASSED
click,Firefox 61.0,,2018-07-01 12:27:21,2018-07-01 12:27:23,2.062s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 12:27:23,2018-07-01 12:27:23,0.451s,PASSED
click,Firefox 61.0,,2018-07-01 12:27:23,2018-07-01 12:27:24,0.587s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 12:27:24,2018-07-01 12:27:24,0.399s,PASSED
click,Firefox 61.0,,2018-07-01 12:27:24,2018-07-01 12:27:25,0.359s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 12:27:25,2018-07-01 12:27:25,0.072s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 12:27:25,2018-07-01 12:27:25,0.140s,PASSED
click,Firefox 61.0,,2018-07-01 12:27:25,2018-07-01 12:27:25,0.282s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 12:27:25,2018-07-01 12:27:25,0.057s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 12:27:25,2018-07-01 12:27:25,0.101s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 12:27:25,2018-07-01 12:27:26,0.216s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 12:27:26,2018-07-01 12:27:26,0.313s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 12:27:26,2018-07-01 12:27:26,0.099s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 12:27:26,2018-07-01 12:27:26,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 12:27:26,2018-07-01 12:27:27,0.533s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 12:27:27,2018-07-01 12:27:30,3.680s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 12:27:27,2018-07-01 12:27:27,0.252s,PASSED
