Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 12:37:44,2018-07-01 12:38:24,40.486s,ERROR
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:37:45,2018-07-01 12:37:58,13.806s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:37:45,2018-07-01 12:37:56,11.780s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:37:56,2018-07-01 12:37:57,0.316s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:37:57,2018-07-01 12:37:57,0.312s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:37:57,2018-07-01 12:37:57,0.208s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:37:57,2018-07-01 12:37:58,0.362s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:37:58,2018-07-01 12:37:58,0.720s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:37:58,2018-07-01 12:38:08,9.611s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:37:58,2018-07-01 12:38:07,8.841s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:38:07,2018-07-01 12:38:07,0.065s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:38:07,2018-07-01 12:38:07,0.155s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:38:07,2018-07-01 12:38:08,0.223s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:38:08,2018-07-01 12:38:08,0.303s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:38:08,2018-07-01 12:38:08,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 12:38:08,2018-07-01 12:38:15,6.697s,PASSED
click,Firefox 61.0,,2018-07-01 12:38:09,2018-07-01 12:38:11,2.407s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 12:38:11,2018-07-01 12:38:11,0.334s,PASSED
click,Firefox 61.0,,2018-07-01 12:38:11,2018-07-01 12:38:12,0.685s,PASSED
