Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 18:52:06,2018-07-01 18:53:26,1m - 20.050s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:52:07,2018-07-01 18:52:25,17.552s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:52:07,2018-07-01 18:52:23,15.634s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:52:23,2018-07-01 18:52:23,0.178s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:52:23,2018-07-01 18:52:23,0.406s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:52:23,2018-07-01 18:52:24,0.171s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:52:24,2018-07-01 18:52:24,0.348s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:52:24,2018-07-01 18:52:25,0.723s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:52:25,2018-07-01 18:52:37,12.012s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:52:25,2018-07-01 18:52:36,11.028s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:52:36,2018-07-01 18:52:36,0.083s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:52:36,2018-07-01 18:52:36,0.341s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:52:36,2018-07-01 18:52:36,0.213s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:52:36,2018-07-01 18:52:37,0.306s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:52:37,2018-07-01 18:52:37,0.003s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 18:52:37,2018-07-01 18:52:44,7.539s,PASSED
click,Firefox 61.0,,2018-07-01 18:52:38,2018-07-01 18:52:40,2.381s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 18:52:40,2018-07-01 18:52:41,0.835s,PASSED
click,Firefox 61.0,,2018-07-01 18:52:41,2018-07-01 18:52:41,0.636s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 18:52:41,2018-07-01 18:52:42,0.388s,PASSED
click,Firefox 61.0,,2018-07-01 18:52:42,2018-07-01 18:52:42,0.325s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 18:52:42,2018-07-01 18:52:42,0.085s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 18:52:42,2018-07-01 18:52:42,0.201s,PASSED
click,Firefox 61.0,,2018-07-01 18:52:42,2018-07-01 18:52:43,0.277s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 18:52:43,2018-07-01 18:52:43,0.082s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 18:52:43,2018-07-01 18:52:43,0.119s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 18:52:43,2018-07-01 18:52:43,0.268s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 18:52:43,2018-07-01 18:52:44,0.436s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 18:52:44,2018-07-01 18:52:44,0.119s,PASSED
