Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 12:51:19,2018-07-01 12:51:54,35.399s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:51:19,2018-07-01 12:51:30,10.769s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:51:20,2018-07-01 12:51:29,9.309s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:51:29,2018-07-01 12:51:29,0.289s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:51:29,2018-07-01 12:51:30,0.380s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:51:30,2018-07-01 12:51:30,0.210s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:51:30,2018-07-01 12:51:30,0.367s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:51:30,2018-07-01 12:51:30,0.136s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:51:30,2018-07-01 12:51:39,9.188s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:51:30,2018-07-01 12:51:39,8.274s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:51:39,2018-07-01 12:51:39,0.080s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:51:39,2018-07-01 12:51:39,0.326s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:51:39,2018-07-01 12:51:39,0.185s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:51:39,2018-07-01 12:51:39,0.294s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:51:39,2018-07-01 12:51:39,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 12:51:39,2018-07-01 12:51:47,7.420s,PASSED
click,Firefox 61.0,,2018-07-01 12:51:40,2018-07-01 12:51:42,2.384s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 12:51:42,2018-07-01 12:51:43,0.865s,PASSED
click,Firefox 61.0,,2018-07-01 12:51:43,2018-07-01 12:51:44,0.669s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 12:51:44,2018-07-01 12:51:44,0.343s,PASSED
click,Firefox 61.0,,2018-07-01 12:51:44,2018-07-01 12:51:44,0.295s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 12:51:44,2018-07-01 12:51:45,0.089s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 12:51:45,2018-07-01 12:51:45,0.159s,PASSED
click,Firefox 61.0,,2018-07-01 12:51:45,2018-07-01 12:51:45,0.376s,PASSED
