Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-27 17:35:17,2018-06-27 17:35:39,21.979s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 60.0,,2018-06-27 17:35:17,2018-06-27 17:35:31,13.412s,PASSED
openBrowser,Firefox 60.0,,2018-06-27 17:35:18,2018-06-27 17:35:24,5.776s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-27 17:35:24,2018-06-27 17:35:29,5.771s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-27 17:35:29,2018-06-27 17:35:30,0.430s,PASSED
setText,Firefox 60.0,,2018-06-27 17:35:30,2018-06-27 17:35:30,0.319s,PASSED
setText,Firefox 60.0,,2018-06-27 17:35:30,2018-06-27 17:35:30,0.215s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 17:35:30,2018-06-27 17:35:31,0.273s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-27 17:35:31,2018-06-27 17:35:39,7.881s,PASSED
click,Firefox 60.0,,2018-06-27 17:35:31,2018-06-27 17:35:34,2.253s,PASSED
click,Firefox 60.0,,2018-06-27 17:35:34,2018-06-27 17:35:34,0.670s,PASSED
click,Firefox 60.0,,2018-06-27 17:35:34,2018-06-27 17:35:35,0.892s,PASSED
click,Firefox 60.0,,2018-06-27 17:35:35,2018-06-27 17:35:36,0.629s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-27 17:35:36,2018-06-27 17:35:36,0.002s,NOT_RUN
click,Firefox 60.0,,2018-06-27 17:35:36,2018-06-27 17:35:36,0.277s,PASSED
setText,Firefox 60.0,,2018-06-27 17:35:36,2018-06-27 17:35:36,0.127s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 17:35:36,2018-06-27 17:35:36,0.244s,PASSED
click,Firefox 60.0,,2018-06-27 17:35:36,2018-06-27 17:35:37,0.316s,PASSED
setText,Firefox 60.0,,2018-06-27 17:35:37,2018-06-27 17:35:37,0.064s,PASSED
setText,Firefox 60.0,,2018-06-27 17:35:37,2018-06-27 17:35:37,0.133s,PASSED
doubleClick,Firefox 60.0,,2018-06-27 17:35:37,2018-06-27 17:35:37,0.435s,PASSED
setText,Firefox 60.0,,2018-06-27 17:35:37,2018-06-27 17:35:38,0.449s,PASSED
click,Firefox 60.0,,2018-06-27 17:35:38,2018-06-27 17:35:39,0.724s,PASSED
