Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-27 20:47:44,2018-06-27 20:48:08,23.913s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 60.0,,2018-06-27 20:47:44,2018-06-27 20:47:55,11.140s,PASSED
openBrowser,Firefox 60.0,,2018-06-27 20:47:45,2018-06-27 20:47:51,5.701s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-27 20:47:51,2018-06-27 20:47:55,3.751s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-27 20:47:55,2018-06-27 20:47:55,0.124s,PASSED
setText,Firefox 60.0,,2018-06-27 20:47:55,2018-06-27 20:47:55,0.300s,PASSED
setText,Firefox 60.0,,2018-06-27 20:47:55,2018-06-27 20:47:55,0.156s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 20:47:55,2018-06-27 20:47:55,0.232s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-27 20:47:55,2018-06-27 20:48:02,6.736s,PASSED
click,Firefox 60.0,,2018-06-27 20:47:57,2018-06-27 20:47:58,1.734s,PASSED
click,Firefox 60.0,,2018-06-27 20:47:58,2018-06-27 20:47:59,0.657s,PASSED
click,Firefox 60.0,,2018-06-27 20:47:59,2018-06-27 20:48:00,0.745s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:00,2018-06-27 20:48:00,0.362s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:00,2018-06-27 20:48:00,0.262s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:00,2018-06-27 20:48:00,0.082s,PASSED
sendKeys,Firefox 60.0,,2018-06-27 20:48:00,2018-06-27 20:48:00,0.140s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:00,2018-06-27 20:48:01,0.270s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:01,2018-06-27 20:48:01,0.062s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:01,2018-06-27 20:48:01,0.195s,PASSED
doubleClick,Firefox 60.0,,2018-06-27 20:48:01,2018-06-27 20:48:01,0.257s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:01,2018-06-27 20:48:02,0.289s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 60.0,,2018-06-27 20:48:02,2018-06-27 20:48:02,0.075s,PASSED
"Statement - assert attribute == ""description""",Firefox 60.0,,2018-06-27 20:48:02,2018-06-27 20:48:02,0.002s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:02,2018-06-27 20:48:02,0.566s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 60.0,invoice creation of entered hours.,2018-06-27 20:48:02,2018-06-27 20:48:07,4.321s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:02,2018-06-27 20:48:03,0.286s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:03,2018-06-27 20:48:03,0.111s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:03,2018-06-27 20:48:03,0.295s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:03,2018-06-27 20:48:04,1.062s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:04,2018-06-27 20:48:05,0.258s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:05,2018-06-27 20:48:05,0.598s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:05,2018-06-27 20:48:05,0.153s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:05,2018-06-27 20:48:06,0.256s,PASSED
setText,Firefox 60.0,,2018-06-27 20:48:06,2018-06-27 20:48:06,0.228s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:06,2018-06-27 20:48:07,0.798s,PASSED
,,,,,,
Test Cases/4.Logout/Logout_TestCase,Firefox 60.0,logsout from system,2018-06-27 20:48:07,2018-06-27 20:48:08,0.963s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:07,2018-06-27 20:48:07,0.348s,PASSED
click,Firefox 60.0,,2018-06-27 20:48:07,2018-06-27 20:48:08,0.265s,PASSED
