Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 61.0,submit button,2018-07-01 17:51:05,2018-07-01 17:51:06,0.877s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 17:51:06,2018-07-01 17:51:11,5.062s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 17:51:06,2018-07-01 17:51:06,0.317s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 17:51:06,2018-07-01 17:51:07,0.147s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 17:51:07,2018-07-01 17:51:07,0.585s,PASSED
click,Firefox 61.0,,2018-07-01 17:51:07,2018-07-01 17:51:08,1.042s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 17:51:08,2018-07-01 17:51:09,0.261s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 17:51:09,2018-07-01 17:51:10,1.194s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 17:51:10,2018-07-01 17:51:10,0.128s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 17:51:10,2018-07-01 17:51:10,0.166s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 17:51:10,2018-07-01 17:51:10,0.367s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 17:51:10,2018-07-01 17:51:11,0.357s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 17:51:11,2018-07-01 17:51:12,1.695s,FAILED
click,Firefox 61.0,,2018-07-01 17:51:11,2018-07-01 17:51:12,0.397s,PASSED
click,Firefox 61.0,,2018-07-01 17:51:12,2018-07-01 17:51:12,0.328s,PASSED
waitForElementPresent,Firefox 61.0,,2018-07-01 17:51:12,2018-07-01 17:51:12,0.046s,PASSED
click,Firefox 61.0,,2018-07-01 17:51:12,2018-07-01 17:51:12,0.355s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 17:51:12,2018-07-01 17:51:14,1.534s,PASSED
click,Firefox 61.0,,2018-07-01 17:51:13,2018-07-01 17:51:13,0.290s,PASSED
click,Firefox 61.0,,2018-07-01 17:51:13,2018-07-01 17:51:14,0.315s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 17:51:14,2018-07-01 17:51:14,0.382s,PASSED
