Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 17:08:36,2018-07-01 17:09:30,53.866s,ERROR
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 17:08:37,2018-07-01 17:08:57,20.303s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 17:08:37,2018-07-01 17:08:55,17.452s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 17:08:55,2018-07-01 17:08:55,0.295s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 17:08:55,2018-07-01 17:08:55,0.466s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 17:08:55,2018-07-01 17:08:56,0.262s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 17:08:56,2018-07-01 17:08:56,0.420s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 17:08:56,2018-07-01 17:08:57,1.314s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 17:08:57,2018-07-01 17:09:11,13.328s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 17:08:58,2018-07-01 17:09:10,12.102s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 17:09:10,2018-07-01 17:09:10,0.090s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 17:09:10,2018-07-01 17:09:10,0.320s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 17:09:10,2018-07-01 17:09:10,0.253s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 17:09:10,2018-07-01 17:09:11,0.338s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 17:09:11,2018-07-01 17:09:11,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 17:09:11,2018-07-01 17:09:20,8.696s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:12,2018-07-01 17:09:15,3.144s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 17:09:15,2018-07-01 17:09:16,0.668s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:16,2018-07-01 17:09:16,0.745s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 17:09:16,2018-07-01 17:09:17,0.480s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:17,2018-07-01 17:09:17,0.355s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 17:09:17,2018-07-01 17:09:17,0.105s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 17:09:17,2018-07-01 17:09:17,0.212s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:17,2018-07-01 17:09:18,0.277s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 17:09:18,2018-07-01 17:09:18,0.111s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 17:09:18,2018-07-01 17:09:18,0.172s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 17:09:18,2018-07-01 17:09:18,0.379s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 17:09:18,2018-07-01 17:09:19,0.412s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 17:09:19,2018-07-01 17:09:19,0.056s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 17:09:19,2018-07-01 17:09:19,0.007s,PASSED
click,Firefox 61.0,submit button,2018-07-01 17:09:19,2018-07-01 17:09:20,0.699s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 17:09:20,2018-07-01 17:09:25,5.252s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 17:09:20,2018-07-01 17:09:21,0.281s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 17:09:21,2018-07-01 17:09:21,0.067s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 17:09:21,2018-07-01 17:09:21,0.690s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:21,2018-07-01 17:09:23,1.357s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 17:09:23,2018-07-01 17:09:23,0.318s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 17:09:23,2018-07-01 17:09:24,0.742s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 17:09:24,2018-07-01 17:09:24,0.193s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 17:09:24,2018-07-01 17:09:24,0.234s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 17:09:24,2018-07-01 17:09:24,0.311s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 17:09:24,2018-07-01 17:09:25,0.373s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 17:09:25,2018-07-01 17:09:27,2.587s,ERROR
Statement - record = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 61.0,,2018-07-01 17:09:25,2018-07-01 17:09:25,0.001s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:25,2018-07-01 17:09:26,0.496s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:26,2018-07-01 17:09:26,0.443s,PASSED
waitForElementPresent,Firefox 61.0,,2018-07-01 17:09:26,2018-07-01 17:09:27,0.521s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:27,2018-07-01 17:09:27,0.183s,PASSED
Statement - com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(4.Teardown_Object_Repository/td_col-md-2 text-right table-c)).each({ -> ... }),Firefox 61.0,,2018-07-01 17:09:27,2018-07-01 17:09:27,0.072s,PASSED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 17:09:27,2018-07-01 17:09:30,2.683s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:28,2018-07-01 17:09:29,0.601s,PASSED
click,Firefox 61.0,,2018-07-01 17:09:29,2018-07-01 17:09:29,0.426s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 17:09:29,2018-07-01 17:09:30,0.959s,PASSED
