Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 16:05:16,2018-07-01 16:05:54,38.029s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 16:05:16,2018-07-01 16:05:31,14.257s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 16:05:16,2018-07-01 16:05:29,12.895s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 16:05:29,2018-07-01 16:05:29,0.193s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 16:05:29,2018-07-01 16:05:30,0.260s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 16:05:30,2018-07-01 16:05:30,0.209s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 16:05:30,2018-07-01 16:05:30,0.403s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 16:05:30,2018-07-01 16:05:31,0.219s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 16:05:31,2018-07-01 16:05:39,8.434s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 16:05:31,2018-07-01 16:05:38,7.588s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 16:05:38,2018-07-01 16:05:38,0.074s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 16:05:38,2018-07-01 16:05:39,0.233s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 16:05:39,2018-07-01 16:05:39,0.221s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 16:05:39,2018-07-01 16:05:39,0.293s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 16:05:39,2018-07-01 16:05:39,0.000s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 16:05:39,2018-07-01 16:05:45,6.446s,PASSED
click,Firefox 61.0,,2018-07-01 16:05:40,2018-07-01 16:05:42,2.276s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 16:05:42,2018-07-01 16:05:42,0.390s,PASSED
click,Firefox 61.0,,2018-07-01 16:05:42,2018-07-01 16:05:43,0.652s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 16:05:43,2018-07-01 16:05:43,0.361s,PASSED
click,Firefox 61.0,,2018-07-01 16:05:43,2018-07-01 16:05:44,0.338s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 16:05:44,2018-07-01 16:05:44,0.064s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 16:05:44,2018-07-01 16:05:44,0.173s,PASSED
click,Firefox 61.0,,2018-07-01 16:05:44,2018-07-01 16:05:44,0.308s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 16:05:44,2018-07-01 16:05:44,0.057s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 16:05:44,2018-07-01 16:05:44,0.095s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 16:05:44,2018-07-01 16:05:45,0.275s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 16:05:45,2018-07-01 16:05:45,0.257s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 16:05:45,2018-07-01 16:05:45,0.140s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 16:05:45,2018-07-01 16:05:45,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 16:05:45,2018-07-01 16:05:45,0.548s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 16:05:45,2018-07-01 16:05:50,4.306s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 16:05:46,2018-07-01 16:05:46,0.271s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 16:05:46,2018-07-01 16:05:46,0.062s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 16:05:46,2018-07-01 16:05:47,0.463s,PASSED
click,Firefox 61.0,,2018-07-01 16:05:47,2018-07-01 16:05:48,1.061s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 16:05:48,2018-07-01 16:05:48,0.276s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 16:05:48,2018-07-01 16:05:49,0.641s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 16:05:49,2018-07-01 16:05:49,0.222s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 16:05:49,2018-07-01 16:05:49,0.235s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 16:05:49,2018-07-01 16:05:49,0.338s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 16:05:49,2018-07-01 16:05:50,0.377s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 16:05:50,2018-07-01 16:05:53,3.406s,FAILED
click,Firefox 61.0,,2018-07-01 16:05:50,2018-07-01 16:05:51,0.507s,PASSED
click,Firefox 61.0,,2018-07-01 16:05:51,2018-07-01 16:05:51,0.301s,PASSED
waitForElementPresent,Firefox 61.0,,2018-07-01 16:05:51,2018-07-01 16:05:51,0.264s,PASSED
click,Firefox 61.0,,2018-07-01 16:05:51,2018-07-01 16:05:51,0.163s,PASSED
"Statement - While (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(4.Teardown_Object_Repository/td_col-md-2 text-right table-c), 20) == true)",Firefox 61.0,,2018-07-01 16:05:51,2018-07-01 16:05:53,1.829s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 16:05:53,2018-07-01 16:05:54,0.506s,FAILED
click,Firefox 61.0,,2018-07-01 16:05:53,2018-07-01 16:05:54,0.293s,FAILED
