Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 61.0,Click on Manage menu,2018-07-01 18:37:38,2018-07-01 18:37:39,0.438s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 18:37:39,2018-07-01 18:37:39,0.091s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 18:37:39,2018-07-01 18:37:39,0.505s,PASSED
click,Firefox 61.0,,2018-07-01 18:37:39,2018-07-01 18:37:41,1.171s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 18:37:41,2018-07-01 18:37:41,0.316s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 18:37:41,2018-07-01 18:37:42,0.615s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 18:37:42,2018-07-01 18:37:42,0.189s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 18:37:42,2018-07-01 18:37:42,0.257s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 18:37:42,2018-07-01 18:37:42,0.432s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 18:37:42,2018-07-01 18:37:43,0.383s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 18:37:43,2018-07-01 18:38:17,34.498s,FAILED
click,Firefox 61.0,,2018-07-01 18:37:43,2018-07-01 18:37:44,0.493s,PASSED
click,Firefox 61.0,,2018-07-01 18:37:44,2018-07-01 18:37:44,0.322s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-01 18:37:44,2018-07-01 18:37:45,0.433s,PASSED
click,Firefox 61.0,,2018-07-01 18:37:45,2018-07-01 18:37:45,0.126s,PASSED
Statement - While (true),Firefox 61.0,,2018-07-01 18:37:45,2018-07-01 18:38:17,32.539s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 18:38:17,2018-07-01 18:38:19,1.676s,PASSED
click,Firefox 61.0,,2018-07-01 18:38:18,2018-07-01 18:38:18,0.306s,PASSED
click,Firefox 61.0,,2018-07-01 18:38:18,2018-07-01 18:38:18,0.350s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 18:38:18,2018-07-01 18:38:19,0.740s,PASSED
