Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 18:32:44,2018-07-01 18:34:20,1m - 35.107s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:32:45,2018-07-01 18:33:16,31.016s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:32:46,2018-07-01 18:33:14,28.506s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:33:14,2018-07-01 18:33:15,0.314s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:33:15,2018-07-01 18:33:15,0.550s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:33:15,2018-07-01 18:33:15,0.330s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:33:15,2018-07-01 18:33:16,0.386s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:33:16,2018-07-01 18:33:16,0.705s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:33:17,2018-07-01 18:33:31,14.856s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:33:17,2018-07-01 18:33:30,13.872s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:33:30,2018-07-01 18:33:31,0.076s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:33:31,2018-07-01 18:33:31,0.295s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:33:31,2018-07-01 18:33:31,0.228s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:33:31,2018-07-01 18:33:31,0.313s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:33:31,2018-07-01 18:33:31,0.002s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 18:33:31,2018-07-01 18:33:38,7.096s,PASSED
click,Firefox 61.0,,2018-07-01 18:33:32,2018-07-01 18:33:34,2.322s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 18:33:34,2018-07-01 18:33:35,1.039s,PASSED
click,Firefox 61.0,,2018-07-01 18:33:35,2018-07-01 18:33:36,0.517s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 18:33:36,2018-07-01 18:33:36,0.367s,PASSED
click,Firefox 61.0,,2018-07-01 18:33:36,2018-07-01 18:33:36,0.330s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 18:33:36,2018-07-01 18:33:37,0.121s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 18:33:37,2018-07-01 18:33:37,0.211s,PASSED
click,Firefox 61.0,,2018-07-01 18:33:37,2018-07-01 18:33:37,0.282s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 18:33:37,2018-07-01 18:33:37,0.069s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 18:33:37,2018-07-01 18:33:37,0.191s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 18:33:37,2018-07-01 18:33:38,0.245s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 18:33:38,2018-07-01 18:33:38,0.375s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 18:33:38,2018-07-01 18:33:38,0.059s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 18:33:38,2018-07-01 18:33:38,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 18:33:38,2018-07-01 18:33:38,0.422s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 18:33:38,2018-07-01 18:33:43,4.811s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 18:33:39,2018-07-01 18:33:39,0.345s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 18:33:39,2018-07-01 18:33:39,0.067s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 18:33:39,2018-07-01 18:33:40,0.640s,PASSED
click,Firefox 61.0,,2018-07-01 18:33:40,2018-07-01 18:33:41,1.156s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 18:33:41,2018-07-01 18:33:42,0.305s,PASSED
