Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 13:04:30,2018-07-01 13:05:06,36.767s,ERROR
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 13:04:30,2018-07-01 13:04:44,14.029s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 13:04:30,2018-07-01 13:04:43,12.251s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 13:04:43,2018-07-01 13:04:43,0.388s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 13:04:43,2018-07-01 13:04:44,0.421s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 13:04:44,2018-07-01 13:04:44,0.199s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 13:04:44,2018-07-01 13:04:44,0.417s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 13:04:44,2018-07-01 13:04:44,0.233s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 13:04:44,2018-07-01 13:04:53,8.323s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 13:04:44,2018-07-01 13:04:52,7.516s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 13:04:52,2018-07-01 13:04:52,0.075s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 13:04:52,2018-07-01 13:04:52,0.182s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 13:04:52,2018-07-01 13:04:52,0.218s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 13:04:52,2018-07-01 13:04:53,0.279s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 13:04:53,2018-07-01 13:04:53,0.003s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 13:04:53,2018-07-01 13:04:59,6.344s,PASSED
click,Firefox 61.0,,2018-07-01 13:04:53,2018-07-01 13:04:55,2.170s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 13:04:55,2018-07-01 13:04:56,0.359s,PASSED
click,Firefox 61.0,,2018-07-01 13:04:56,2018-07-01 13:04:56,0.614s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 13:04:56,2018-07-01 13:04:57,0.437s,PASSED
click,Firefox 61.0,,2018-07-01 13:04:57,2018-07-01 13:04:57,0.356s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 13:04:57,2018-07-01 13:04:57,0.083s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 13:04:57,2018-07-01 13:04:57,0.159s,PASSED
click,Firefox 61.0,,2018-07-01 13:04:57,2018-07-01 13:04:58,0.323s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 13:04:58,2018-07-01 13:04:58,0.062s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 13:04:58,2018-07-01 13:04:58,0.085s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 13:04:58,2018-07-01 13:04:58,0.256s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 13:04:58,2018-07-01 13:04:59,0.323s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 13:04:59,2018-07-01 13:04:59,0.058s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 13:04:59,2018-07-01 13:04:59,0.005s,PASSED
click,Firefox 61.0,submit button,2018-07-01 13:04:59,2018-07-01 13:04:59,0.471s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 13:04:59,2018-07-01 13:05:03,4.015s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 13:04:59,2018-07-01 13:05:00,0.277s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 13:05:00,2018-07-01 13:05:00,0.079s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 13:05:00,2018-07-01 13:05:00,0.519s,PASSED
click,Firefox 61.0,,2018-07-01 13:05:00,2018-07-01 13:05:01,1.009s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 13:05:01,2018-07-01 13:05:02,0.266s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 13:05:02,2018-07-01 13:05:02,0.451s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 13:05:02,2018-07-01 13:05:02,0.224s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 13:05:02,2018-07-01 13:05:03,0.208s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 13:05:03,2018-07-01 13:05:03,0.239s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 13:05:03,2018-07-01 13:05:03,0.345s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 13:05:03,2018-07-01 13:05:05,1.756s,ERROR
click,Firefox 61.0,,2018-07-01 13:05:03,2018-07-01 13:05:04,0.384s,PASSED
click,Firefox 61.0,,2018-07-01 13:05:04,2018-07-01 13:05:04,0.284s,PASSED
waitForElementPresent,Firefox 61.0,,2018-07-01 13:05:04,2018-07-01 13:05:04,0.062s,PASSED
click,Firefox 61.0,,2018-07-01 13:05:04,2018-07-01 13:05:05,0.412s,PASSED
Statement - While (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(4.Teardown_Object_Repository/td_col-md-2 text-right table-c) == true)),Firefox 61.0,,2018-07-01 13:05:05,2018-07-01 13:05:05,0.009s,PASSED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 13:05:05,2018-07-01 13:05:06,1.616s,PASSED
click,Firefox 61.0,,2018-07-01 13:05:05,2018-07-01 13:05:06,0.495s,PASSED
click,Firefox 61.0,,2018-07-01 13:05:06,2018-07-01 13:05:06,0.262s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 13:05:06,2018-07-01 13:05:06,0.520s,PASSED
