Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
sendKeys,Firefox 61.0,press tab key,2018-07-01 13:37:57,2018-07-01 13:37:57,0.121s,PASSED
click,Firefox 61.0,,2018-07-01 13:37:57,2018-07-01 13:37:58,0.256s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 13:37:58,2018-07-01 13:37:58,0.074s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 13:37:58,2018-07-01 13:37:58,0.106s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 13:37:58,2018-07-01 13:37:58,0.224s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 13:37:58,2018-07-01 13:37:58,0.330s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 13:37:58,2018-07-01 13:37:58,0.046s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 13:37:58,2018-07-01 13:37:58,0.001s,PASSED
click,Firefox 61.0,submit button,2018-07-01 13:37:58,2018-07-01 13:37:59,0.557s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 13:37:59,2018-07-01 13:38:03,3.793s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 13:37:59,2018-07-01 13:38:00,0.268s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 13:38:00,2018-07-01 13:38:00,0.120s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 13:38:00,2018-07-01 13:38:00,0.403s,PASSED
click,Firefox 61.0,,2018-07-01 13:38:00,2018-07-01 13:38:01,1.010s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 13:38:01,2018-07-01 13:38:01,0.268s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 13:38:01,2018-07-01 13:38:02,0.301s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 13:38:02,2018-07-01 13:38:02,0.253s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 13:38:02,2018-07-01 13:38:02,0.248s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 13:38:02,2018-07-01 13:38:02,0.216s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 13:38:02,2018-07-01 13:38:03,0.366s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 13:38:03,2018-07-01 13:38:05,2.453s,PASSED
Statement - existance = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 61.0,,2018-07-01 13:38:03,2018-07-01 13:38:03,0.000s,PASSED
click,Firefox 61.0,,2018-07-01 13:38:03,2018-07-01 13:38:04,0.454s,PASSED
click,Firefox 61.0,,2018-07-01 13:38:04,2018-07-01 13:38:04,0.320s,PASSED
waitForElementPresent,Firefox 61.0,,2018-07-01 13:38:04,2018-07-01 13:38:04,0.346s,PASSED
click,Firefox 61.0,,2018-07-01 13:38:04,2018-07-01 13:38:04,0.075s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(4.Teardown_Object_Repository/td_col-md-2 text-right table-c), 20) == true)",Firefox 61.0,,2018-07-01 13:38:04,2018-07-01 13:38:05,0.884s,PASSED
"Statement - While (existance == ""available"")",Firefox 61.0,,2018-07-01 13:38:05,2018-07-01 13:38:05,0.001s,PASSED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 13:38:05,2018-07-01 13:38:07,1.354s,PASSED
click,Firefox 61.0,,2018-07-01 13:38:06,2018-07-01 13:38:06,0.294s,PASSED
click,Firefox 61.0,,2018-07-01 13:38:06,2018-07-01 13:38:06,0.268s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 13:38:06,2018-07-01 13:38:07,0.439s,PASSED
