Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 15:16:10,2018-07-01 15:17:11,1m - 1.052s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 15:16:10,2018-07-01 15:16:24,13.918s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 15:16:10,2018-07-01 15:16:22,11.753s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 15:16:22,2018-07-01 15:16:22,0.277s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 15:16:22,2018-07-01 15:16:23,0.528s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 15:16:23,2018-07-01 15:16:24,0.601s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 15:16:24,2018-07-01 15:16:24,0.485s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 15:16:24,2018-07-01 15:16:24,0.190s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 15:16:24,2018-07-01 15:16:33,8.754s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 15:16:24,2018-07-01 15:16:32,7.987s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 15:16:32,2018-07-01 15:16:32,0.074s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 15:16:32,2018-07-01 15:16:33,0.174s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 15:16:33,2018-07-01 15:16:33,0.215s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 15:16:33,2018-07-01 15:16:33,0.270s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 15:16:33,2018-07-01 15:16:33,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 15:16:33,2018-07-01 15:16:40,6.918s,PASSED
