Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 14:12:34,2018-07-01 14:13:09,34.827s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 14:12:35,2018-07-01 14:12:46,10.758s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 14:12:35,2018-07-01 14:12:44,8.809s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 14:12:44,2018-07-01 14:12:44,0.255s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 14:12:44,2018-07-01 14:12:45,0.333s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 14:12:45,2018-07-01 14:12:45,0.137s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 14:12:45,2018-07-01 14:12:45,0.414s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 14:12:45,2018-07-01 14:12:46,0.732s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 14:12:46,2018-07-01 14:12:55,9.182s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 14:12:46,2018-07-01 14:12:54,8.309s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 14:12:54,2018-07-01 14:12:54,0.073s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 14:12:54,2018-07-01 14:12:55,0.275s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 14:12:55,2018-07-01 14:12:55,0.198s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 14:12:55,2018-07-01 14:12:55,0.293s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 14:12:55,2018-07-01 14:12:55,0.003s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 14:12:55,2018-07-01 14:13:02,6.963s,PASSED
click,Firefox 61.0,,2018-07-01 14:12:56,2018-07-01 14:12:58,2.432s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 14:12:58,2018-07-01 14:12:58,0.334s,PASSED
click,Firefox 61.0,,2018-07-01 14:12:58,2018-07-01 14:12:59,0.726s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 14:12:59,2018-07-01 14:12:59,0.443s,PASSED
click,Firefox 61.0,,2018-07-01 14:12:59,2018-07-01 14:13:00,0.309s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 14:13:00,2018-07-01 14:13:00,0.085s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 14:13:00,2018-07-01 14:13:00,0.397s,PASSED
click,Firefox 61.0,,2018-07-01 14:13:00,2018-07-01 14:13:01,0.330s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 14:13:01,2018-07-01 14:13:01,0.067s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 14:13:01,2018-07-01 14:13:01,0.115s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 14:13:01,2018-07-01 14:13:01,0.257s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 14:13:01,2018-07-01 14:13:01,0.418s,PASSED
