Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Chrome 67.0.3396.87,,2018-06-26 18:36:11,2018-06-26 18:36:38,27.322s,FAILED
,,,,,,
Test Cases/Login/Login_TestCase,Chrome 67.0.3396.87,,2018-06-26 18:36:12,2018-06-26 18:36:29,17.060s,PASSED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 18:36:13,2018-06-26 18:36:22,8.642s,PASSED
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 18:36:22,2018-06-26 18:36:26,4.129s,PASSED
waitForElementVisible,Chrome 67.0.3396.87,,2018-06-26 18:36:26,2018-06-26 18:36:28,2.005s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 18:36:28,2018-06-26 18:36:29,0.494s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 18:36:29,2018-06-26 18:36:29,0.363s,PASSED
sendKeys,Chrome 67.0.3396.87,,2018-06-26 18:36:29,2018-06-26 18:36:29,0.181s,PASSED
callTestCase,Chrome 67.0.3396.87,,2018-06-26 18:36:29,2018-06-26 18:36:29,0.002s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Chrome 67.0.3396.87,,2018-06-26 18:36:29,2018-06-26 18:36:36,7.049s,FAILED
click,Chrome 67.0.3396.87,,2018-06-26 18:36:30,2018-06-26 18:36:32,2.584s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 18:36:32,2018-06-26 18:36:33,0.553s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 18:36:33,2018-06-26 18:36:33,0.372s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 18:36:33,2018-06-26 18:36:35,1.351s,PASSED
waitForElementPresent,Chrome 67.0.3396.87,,2018-06-26 18:36:35,2018-06-26 18:36:35,0.164s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 18:36:35,2018-06-26 18:36:36,1.271s,FAILED
