Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 16:52:14,2018-07-01 16:52:53,39.170s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 16:52:15,2018-07-01 16:52:27,11.773s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 16:52:15,2018-07-01 16:52:25,10.436s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 16:52:25,2018-07-01 16:52:26,0.189s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 16:52:26,2018-07-01 16:52:26,0.373s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 16:52:26,2018-07-01 16:52:26,0.144s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 16:52:26,2018-07-01 16:52:26,0.371s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 16:52:26,2018-07-01 16:52:27,0.181s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 16:52:27,2018-07-01 16:52:37,10.441s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 16:52:27,2018-07-01 16:52:36,9.544s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 16:52:36,2018-07-01 16:52:36,0.076s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 16:52:36,2018-07-01 16:52:37,0.323s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 16:52:37,2018-07-01 16:52:37,0.178s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 16:52:37,2018-07-01 16:52:37,0.294s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 16:52:37,2018-07-01 16:52:37,0.000s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 16:52:37,2018-07-01 16:52:44,7.359s,PASSED
click,Firefox 61.0,,2018-07-01 16:52:38,2018-07-01 16:52:40,2.478s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 16:52:40,2018-07-01 16:52:41,0.400s,PASSED
click,Firefox 61.0,,2018-07-01 16:52:41,2018-07-01 16:52:41,0.829s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 16:52:41,2018-07-01 16:52:42,0.640s,PASSED
click,Firefox 61.0,,2018-07-01 16:52:42,2018-07-01 16:52:42,0.284s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 16:52:42,2018-07-01 16:52:43,0.094s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 16:52:43,2018-07-01 16:52:43,0.182s,PASSED
click,Firefox 61.0,,2018-07-01 16:52:43,2018-07-01 16:52:43,0.430s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 16:52:43,2018-07-01 16:52:43,0.069s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 16:52:43,2018-07-01 16:52:43,0.148s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 16:52:43,2018-07-01 16:52:44,0.304s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 16:52:44,2018-07-01 16:52:44,0.219s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 16:52:44,2018-07-01 16:52:44,0.115s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 16:52:44,2018-07-01 16:52:44,0.004s,PASSED
click,Firefox 61.0,submit button,2018-07-01 16:52:44,2018-07-01 16:52:44,0.450s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 16:52:44,2018-07-01 16:52:49,4.875s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 16:52:45,2018-07-01 16:52:45,0.417s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 16:52:45,2018-07-01 16:52:45,0.121s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 16:52:45,2018-07-01 16:52:46,0.477s,PASSED
click,Firefox 61.0,,2018-07-01 16:52:46,2018-07-01 16:52:47,1.572s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 16:52:47,2018-07-01 16:52:48,0.329s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 16:52:48,2018-07-01 16:52:48,0.450s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 16:52:48,2018-07-01 16:52:48,0.197s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 16:52:48,2018-07-01 16:52:49,0.259s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 16:52:49,2018-07-01 16:52:49,0.266s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 16:52:49,2018-07-01 16:52:49,0.356s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 16:52:49,2018-07-01 16:52:52,2.655s,PASSED
Statement - record = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 61.0,,2018-07-01 16:52:50,2018-07-01 16:52:50,0.001s,PASSED
click,Firefox 61.0,,2018-07-01 16:52:50,2018-07-01 16:52:50,0.400s,PASSED
click,Firefox 61.0,,2018-07-01 16:52:50,2018-07-01 16:52:50,0.270s,PASSED
