Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 21:02:34,2018-06-26 21:03:09,34.795s,INCOMPLETE
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 21:02:35,2018-06-26 21:02:45,10.118s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 21:02:35,2018-06-26 21:02:41,6.203s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 21:02:41,2018-06-26 21:02:44,2.724s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 21:02:44,2018-06-26 21:02:44,0.116s,PASSED
setText,Firefox 60.0,,2018-06-26 21:02:44,2018-06-26 21:02:44,0.302s,PASSED
setText,Firefox 60.0,,2018-06-26 21:02:44,2018-06-26 21:02:45,0.164s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 21:02:45,2018-06-26 21:02:45,0.100s,PASSED
callTestCase,Firefox 60.0,,2018-06-26 21:02:45,2018-06-26 21:02:45,0.002s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 21:02:45,2018-06-26 21:03:09,23.862s,FAILED
click,Firefox 60.0,,2018-06-26 21:02:45,2018-06-26 21:02:47,1.625s,PASSED
click,Firefox 60.0,,2018-06-26 21:02:47,2018-06-26 21:02:48,1.088s,PASSED
click,Firefox 60.0,,2018-06-26 21:02:48,2018-06-26 21:02:49,0.593s,PASSED
click,Firefox 60.0,,2018-06-26 21:02:49,2018-06-26 21:02:49,0.469s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 21:02:49,2018-06-26 21:02:49,0.034s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 21:02:49,2018-06-26 21:02:49,0.201s,PASSED
setText,Firefox 60.0,,2018-06-26 21:02:49,2018-06-26 21:02:49,0.131s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 21:02:49,2018-06-26 21:02:50,0.172s,PASSED
setText,Firefox 60.0,,2018-06-26 21:02:50,2018-06-26 21:02:50,0.213s,PASSED
setText,Firefox 60.0,,2018-06-26 21:02:50,2018-06-26 21:02:50,0.110s,PASSED
setText,Firefox 60.0,,2018-06-26 21:02:50,2018-06-26 21:03:09,18.686s,FAILED
