Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 21:07:31,2018-06-26 21:08:00,28.279s,INCOMPLETE
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 21:07:32,2018-06-26 21:07:42,10.117s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 21:07:33,2018-06-26 21:07:38,5.511s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 21:07:38,2018-06-26 21:07:41,3.306s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 21:07:41,2018-06-26 21:07:42,0.194s,PASSED
setText,Firefox 60.0,,2018-06-26 21:07:42,2018-06-26 21:07:42,0.288s,PASSED
setText,Firefox 60.0,,2018-06-26 21:07:42,2018-06-26 21:07:42,0.158s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 21:07:42,2018-06-26 21:07:42,0.138s,PASSED
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 21:07:42,2018-06-26 21:08:00,17.463s,FAILED
click,Firefox 60.0,,2018-06-26 21:07:43,2018-06-26 21:07:45,2.118s,PASSED
click,Firefox 60.0,,2018-06-26 21:07:45,2018-06-26 21:07:45,0.328s,PASSED
click,Firefox 60.0,,2018-06-26 21:07:45,2018-06-26 21:07:46,0.678s,PASSED
click,Firefox 60.0,,2018-06-26 21:07:46,2018-06-26 21:07:46,0.319s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 21:07:46,2018-06-26 21:07:46,0.039s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 21:07:46,2018-06-26 21:07:47,0.248s,PASSED
setText,Firefox 60.0,,2018-06-26 21:07:47,2018-06-26 21:07:47,0.112s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 21:07:47,2018-06-26 21:07:47,0.207s,PASSED
setText,Firefox 60.0,,2018-06-26 21:07:47,2018-06-26 21:07:47,0.185s,PASSED
setText,Firefox 60.0,,2018-06-26 21:07:47,2018-06-26 21:07:47,0.147s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 21:07:47,2018-06-26 21:08:00,12.556s,FAILED
