Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 18:57:55,2018-07-01 18:59:14,1m - 19.420s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:57:56,2018-07-01 18:58:14,17.864s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:57:56,2018-07-01 18:58:11,15.103s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:58:11,2018-07-01 18:58:12,0.575s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:58:12,2018-07-01 18:58:12,0.669s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:58:12,2018-07-01 18:58:13,0.255s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:58:13,2018-07-01 18:58:13,0.398s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:58:13,2018-07-01 18:58:14,0.740s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:58:14,2018-07-01 18:58:26,12.134s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:58:14,2018-07-01 18:58:25,11.113s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:58:25,2018-07-01 18:58:25,0.092s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:58:25,2018-07-01 18:58:25,0.304s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:58:25,2018-07-01 18:58:26,0.221s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:58:26,2018-07-01 18:58:26,0.351s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:58:26,2018-07-01 18:58:26,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 18:58:26,2018-07-01 18:58:33,7.169s,PASSED
click,Firefox 61.0,,2018-07-01 18:58:27,2018-07-01 18:58:29,2.354s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 18:58:29,2018-07-01 18:58:29,0.403s,PASSED
click,Firefox 61.0,,2018-07-01 18:58:29,2018-07-01 18:58:30,0.832s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 18:58:30,2018-07-01 18:58:31,0.449s,PASSED
click,Firefox 61.0,,2018-07-01 18:58:31,2018-07-01 18:58:31,0.333s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 18:58:31,2018-07-01 18:58:31,0.112s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 18:58:31,2018-07-01 18:58:31,0.222s,PASSED
click,Firefox 61.0,,2018-07-01 18:58:31,2018-07-01 18:58:32,0.357s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 18:58:32,2018-07-01 18:58:32,0.060s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 18:58:32,2018-07-01 18:58:32,0.131s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 18:58:32,2018-07-01 18:58:32,0.240s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 18:58:32,2018-07-01 18:58:33,0.375s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 18:58:33,2018-07-01 18:58:33,0.050s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 18:58:33,2018-07-01 18:58:33,0.001s,PASSED
click,Firefox 61.0,submit button,2018-07-01 18:58:33,2018-07-01 18:58:33,0.484s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 18:58:33,2018-07-01 18:58:38,4.648s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 18:58:34,2018-07-01 18:58:34,0.251s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 18:58:34,2018-07-01 18:58:34,0.130s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 18:58:34,2018-07-01 18:58:34,0.421s,PASSED
click,Firefox 61.0,,2018-07-01 18:58:34,2018-07-01 18:58:36,1.192s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 18:58:36,2018-07-01 18:58:36,0.284s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 18:58:36,2018-07-01 18:58:37,0.699s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 18:58:37,2018-07-01 18:58:37,0.280s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 18:58:37,2018-07-01 18:58:37,0.193s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 18:58:37,2018-07-01 18:58:37,0.251s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 18:58:37,2018-07-01 18:58:38,0.379s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 18:58:38,2018-07-01 18:59:13,34.869s,FAILED
click,Firefox 61.0,,2018-07-01 18:58:38,2018-07-01 18:58:39,0.467s,PASSED
click,Firefox 61.0,,2018-07-01 18:58:39,2018-07-01 18:58:39,0.331s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-01 18:58:39,2018-07-01 18:58:40,0.480s,PASSED
click,Firefox 61.0,,2018-07-01 18:58:40,2018-07-01 18:58:40,0.148s,PASSED
Statement - While (true),Firefox 61.0,,2018-07-01 18:58:40,2018-07-01 18:59:13,32.705s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 18:59:13,2018-07-01 18:59:14,1.695s,PASSED
click,Firefox 61.0,,2018-07-01 18:59:13,2018-07-01 18:59:13,0.326s,PASSED
click,Firefox 61.0,,2018-07-01 18:59:13,2018-07-01 18:59:14,0.405s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 18:59:14,2018-07-01 18:59:14,0.664s,PASSED
