Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 10:03:24,2018-07-01 10:04:01,37.716s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 10:03:24,2018-07-01 10:03:37,12.585s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 10:03:24,2018-07-01 10:03:35,10.603s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 10:03:35,2018-07-01 10:03:35,0.225s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 10:03:35,2018-07-01 10:03:36,0.423s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 10:03:36,2018-07-01 10:03:36,0.151s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 10:03:36,2018-07-01 10:03:36,0.403s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 10:03:36,2018-07-01 10:03:37,0.674s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 10:03:37,2018-07-01 10:03:47,9.649s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 10:03:37,2018-07-01 10:03:46,8.741s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 10:03:46,2018-07-01 10:03:46,0.073s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 10:03:46,2018-07-01 10:03:46,0.362s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 10:03:46,2018-07-01 10:03:46,0.147s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 10:03:46,2018-07-01 10:03:47,0.303s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 10:03:47,2018-07-01 10:03:47,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 10:03:47,2018-07-01 10:03:53,6.453s,PASSED
click,Firefox 61.0,,2018-07-01 10:03:47,2018-07-01 10:03:50,2.272s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 10:03:50,2018-07-01 10:03:50,0.355s,PASSED
