Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 14:30:41,2018-07-01 14:31:39,57.782s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 14:30:41,2018-07-01 14:30:53,11.240s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 14:30:42,2018-07-01 14:30:51,9.259s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 14:30:51,2018-07-01 14:30:51,0.188s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 14:30:51,2018-07-01 14:30:51,0.417s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 14:30:51,2018-07-01 14:30:52,0.176s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 14:30:52,2018-07-01 14:30:52,0.401s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 14:30:52,2018-07-01 14:30:53,0.692s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 14:30:53,2018-07-01 14:31:04,11.197s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 14:30:53,2018-07-01 14:31:03,10.080s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 14:31:03,2018-07-01 14:31:03,0.112s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 14:31:03,2018-07-01 14:31:03,0.429s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 14:31:03,2018-07-01 14:31:04,0.196s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 14:31:04,2018-07-01 14:31:04,0.342s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 14:31:04,2018-07-01 14:31:04,0.001s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 14:31:04,2018-07-01 14:31:10,6.218s,PASSED
