Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 18:31:41,2018-06-26 18:32:03,21.132s,FAILED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 18:31:42,2018-06-26 18:31:55,12.358s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 18:31:43,2018-06-26 18:31:49,5.636s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 18:31:49,2018-06-26 18:31:54,5.046s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 18:31:54,2018-06-26 18:31:54,0.170s,PASSED
setText,Firefox 60.0,,2018-06-26 18:31:54,2018-06-26 18:31:54,0.420s,PASSED
setText,Firefox 60.0,,2018-06-26 18:31:54,2018-06-26 18:31:54,0.211s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 18:31:54,2018-06-26 18:31:55,0.162s,PASSED
callTestCase,Firefox 60.0,,2018-06-26 18:31:55,2018-06-26 18:31:55,0.002s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 18:31:55,2018-06-26 18:32:02,7.625s,FAILED
click,Firefox 60.0,,2018-06-26 18:31:55,2018-06-26 18:31:57,2.098s,PASSED
click,Firefox 60.0,,2018-06-26 18:31:57,2018-06-26 18:31:58,0.649s,PASSED
click,Firefox 60.0,,2018-06-26 18:31:58,2018-06-26 18:31:58,0.754s,PASSED
click,Firefox 60.0,,2018-06-26 18:31:58,2018-06-26 18:31:59,0.379s,PASSED
delay,Firefox 60.0,,2018-06-26 18:31:59,2018-06-26 18:32:02,3.026s,PASSED
setText,Firefox 60.0,,2018-06-26 18:32:02,2018-06-26 18:32:02,0.362s,FAILED
