Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 10:01:13,2018-07-01 10:01:50,37.279s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 10:01:13,2018-07-01 10:01:25,11.918s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 10:01:13,2018-07-01 10:01:24,10.259s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 10:01:24,2018-07-01 10:01:24,0.274s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 10:01:24,2018-07-01 10:01:24,0.430s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 10:01:24,2018-07-01 10:01:25,0.288s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 10:01:25,2018-07-01 10:01:25,0.382s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 10:01:25,2018-07-01 10:01:25,0.183s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 10:01:25,2018-07-01 10:01:35,9.595s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 10:01:25,2018-07-01 10:01:34,8.525s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 10:01:34,2018-07-01 10:01:34,0.140s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 10:01:34,2018-07-01 10:01:34,0.435s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 10:01:34,2018-07-01 10:01:34,0.143s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 10:01:34,2018-07-01 10:01:35,0.285s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 10:01:35,2018-07-01 10:01:35,0.003s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 10:01:35,2018-07-01 10:01:41,6.594s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:35,2018-07-01 10:01:38,2.598s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 10:01:38,2018-07-01 10:01:38,0.431s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:38,2018-07-01 10:01:39,0.663s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 10:01:39,2018-07-01 10:01:39,0.359s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:39,2018-07-01 10:01:39,0.283s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 10:01:39,2018-07-01 10:01:40,0.077s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 10:01:40,2018-07-01 10:01:40,0.144s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:40,2018-07-01 10:01:40,0.303s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 10:01:40,2018-07-01 10:01:40,0.061s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 10:01:40,2018-07-01 10:01:40,0.095s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 10:01:40,2018-07-01 10:01:40,0.225s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 10:01:40,2018-07-01 10:01:41,0.355s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 10:01:41,2018-07-01 10:01:41,0.084s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 10:01:41,2018-07-01 10:01:41,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 10:01:41,2018-07-01 10:01:41,0.503s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 10:01:41,2018-07-01 10:01:46,4.266s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 10:01:42,2018-07-01 10:01:42,0.279s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 10:01:42,2018-07-01 10:01:42,0.109s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 10:01:42,2018-07-01 10:01:42,0.352s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:42,2018-07-01 10:01:44,1.160s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 10:01:44,2018-07-01 10:01:44,0.248s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 10:01:44,2018-07-01 10:01:44,0.629s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 10:01:44,2018-07-01 10:01:45,0.181s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 10:01:45,2018-07-01 10:01:45,0.226s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 10:01:45,2018-07-01 10:01:45,0.347s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 10:01:45,2018-07-01 10:01:46,0.389s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 10:01:46,2018-07-01 10:01:49,3.399s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:46,2018-07-01 10:01:46,0.362s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:46,2018-07-01 10:01:47,0.334s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:47,2018-07-01 10:01:47,0.551s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:47,2018-07-01 10:01:49,1.347s,PASSED
click,Firefox 61.0,,2018-07-01 10:01:49,2018-07-01 10:01:49,0.396s,PASSED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 10:01:49,2018-07-01 10:01:50,0.902s,FAILED
click,Firefox 61.0,,2018-07-01 10:01:49,2018-07-01 10:01:50,0.627s,FAILED
