Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 21:16:45,2018-06-26 21:17:03,18.606s,PASSED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 21:16:45,2018-06-26 21:16:57,12.062s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 21:16:46,2018-06-26 21:16:52,5.686s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 21:16:52,2018-06-26 21:16:56,4.740s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 21:16:56,2018-06-26 21:16:57,0.147s,PASSED
setText,Firefox 60.0,,2018-06-26 21:16:57,2018-06-26 21:16:57,0.390s,PASSED
setText,Firefox 60.0,,2018-06-26 21:16:57,2018-06-26 21:16:57,0.305s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 21:16:57,2018-06-26 21:16:57,0.186s,PASSED
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 21:16:57,2018-06-26 21:17:03,5.461s,PASSED
click,Firefox 60.0,,2018-06-26 21:16:58,2018-06-26 21:17:00,1.761s,PASSED
click,Firefox 60.0,,2018-06-26 21:17:00,2018-06-26 21:17:00,0.403s,PASSED
click,Firefox 60.0,,2018-06-26 21:17:00,2018-06-26 21:17:01,0.605s,PASSED
click,Firefox 60.0,,2018-06-26 21:17:01,2018-06-26 21:17:01,0.323s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 21:17:01,2018-06-26 21:17:01,0.042s,PASSED
click,Firefox 60.0,,2018-06-26 21:17:01,2018-06-26 21:17:01,0.292s,PASSED
setText,Firefox 60.0,,2018-06-26 21:17:01,2018-06-26 21:17:01,0.090s,PASSED
click,Firefox 60.0,,2018-06-26 21:17:01,2018-06-26 21:17:02,0.252s,PASSED
setText,Firefox 60.0,,2018-06-26 21:17:02,2018-06-26 21:17:02,0.221s,PASSED
setText,Firefox 60.0,,2018-06-26 21:17:02,2018-06-26 21:17:02,0.120s,PASSED
click,Firefox 60.0,,2018-06-26 21:17:02,2018-06-26 21:17:02,0.283s,PASSED
setText,Firefox 60.0,,2018-06-26 21:17:02,2018-06-26 21:17:03,0.188s,PASSED
click,Firefox 60.0,,2018-06-26 21:17:03,2018-06-26 21:17:03,0.322s,PASSED
