Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 20:42:34,2018-06-26 20:43:28,53.990s,FAILED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 20:42:35,2018-06-26 20:42:51,16.313s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 20:42:35,2018-06-26 20:42:41,6.015s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 20:42:41,2018-06-26 20:42:50,8.660s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 20:42:50,2018-06-26 20:42:50,0.357s,PASSED
setText,Firefox 60.0,,2018-06-26 20:42:50,2018-06-26 20:42:51,0.469s,PASSED
setText,Firefox 60.0,,2018-06-26 20:42:51,2018-06-26 20:42:51,0.146s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 20:42:51,2018-06-26 20:42:51,0.111s,PASSED
callTestCase,Firefox 60.0,,2018-06-26 20:42:51,2018-06-26 20:42:51,0.003s,NOT_RUN
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 20:42:51,2018-06-26 20:43:28,36.696s,FAILED
click,Firefox 60.0,,2018-06-26 20:42:52,2018-06-26 20:42:54,2.313s,PASSED
click,Firefox 60.0,,2018-06-26 20:42:54,2018-06-26 20:42:55,1.333s,PASSED
click,Firefox 60.0,,2018-06-26 20:42:55,2018-06-26 20:42:56,0.726s,PASSED
click,Firefox 60.0,,2018-06-26 20:42:56,2018-06-26 20:42:56,0.340s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 20:42:56,2018-06-26 20:42:56,0.061s,PASSED
setText,Firefox 60.0,,2018-06-26 20:42:56,2018-06-26 20:42:56,0.069s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 20:42:56,2018-06-26 20:42:57,0.225s,PASSED
setText,Firefox 60.0,,2018-06-26 20:42:57,2018-06-26 20:42:57,0.188s,PASSED
setText,Firefox 60.0,,2018-06-26 20:42:57,2018-06-26 20:42:57,0.103s,PASSED
setText,Firefox 60.0,,2018-06-26 20:42:57,2018-06-26 20:43:28,30.790s,FAILED
