Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 12:17:13,2018-07-01 12:18:21,1m - 7.466s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:17:14,2018-07-01 12:17:27,12.793s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:17:14,2018-07-01 12:17:24,10.287s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:17:24,2018-07-01 12:17:24,0.222s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:17:24,2018-07-01 12:17:25,0.427s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:17:25,2018-07-01 12:17:25,0.187s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:17:25,2018-07-01 12:17:25,0.319s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:17:25,2018-07-01 12:17:27,1.272s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 12:17:27,2018-07-01 12:17:35,8.517s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 12:17:27,2018-07-01 12:17:34,7.699s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 12:17:34,2018-07-01 12:17:34,0.064s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 12:17:34,2018-07-01 12:17:35,0.176s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 12:17:35,2018-07-01 12:17:35,0.235s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 12:17:35,2018-07-01 12:17:35,0.314s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 12:17:35,2018-07-01 12:17:35,0.004s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 12:17:35,2018-07-01 12:17:43,7.568s,PASSED
click,Firefox 61.0,,2018-07-01 12:17:36,2018-07-01 12:17:39,2.830s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 12:17:39,2018-07-01 12:17:39,0.919s,PASSED
click,Firefox 61.0,,2018-07-01 12:17:39,2018-07-01 12:17:40,0.617s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 12:17:40,2018-07-01 12:17:41,0.441s,PASSED
click,Firefox 61.0,,2018-07-01 12:17:41,2018-07-01 12:17:41,0.260s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 12:17:41,2018-07-01 12:17:41,0.105s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 12:17:41,2018-07-01 12:17:41,0.115s,PASSED
click,Firefox 61.0,,2018-07-01 12:17:41,2018-07-01 12:17:41,0.280s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 12:17:41,2018-07-01 12:17:41,0.057s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 12:17:41,2018-07-01 12:17:41,0.096s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 12:17:41,2018-07-01 12:17:42,0.358s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 12:17:42,2018-07-01 12:17:42,0.301s,PASSED
