Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 60.0,,2018-06-26 21:27:17,2018-06-26 21:27:37,20.334s,PASSED
,,,,,,
Test Cases/Login/Login_TestCase,Firefox 60.0,,2018-06-26 21:27:17,2018-06-26 21:27:31,13.760s,PASSED
openBrowser,Firefox 60.0,,2018-06-26 21:27:18,2018-06-26 21:27:24,5.524s,PASSED
navigateToUrl,Firefox 60.0,,2018-06-26 21:27:24,2018-06-26 21:27:30,6.780s,PASSED
waitForElementVisible,Firefox 60.0,,2018-06-26 21:27:30,2018-06-26 21:27:31,0.213s,PASSED
setText,Firefox 60.0,,2018-06-26 21:27:31,2018-06-26 21:27:31,0.312s,PASSED
setText,Firefox 60.0,,2018-06-26 21:27:31,2018-06-26 21:27:31,0.135s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 21:27:31,2018-06-26 21:27:31,0.182s,PASSED
,,,,,,
Test Cases/TrackActivity/NewActivity_TestCase,Firefox 60.0,,2018-06-26 21:27:31,2018-06-26 21:27:37,5.956s,PASSED
click,Firefox 60.0,,2018-06-26 21:27:32,2018-06-26 21:27:34,2.044s,PASSED
click,Firefox 60.0,,2018-06-26 21:27:34,2018-06-26 21:27:34,0.466s,PASSED
click,Firefox 60.0,,2018-06-26 21:27:34,2018-06-26 21:27:35,0.535s,PASSED
click,Firefox 60.0,,2018-06-26 21:27:35,2018-06-26 21:27:35,0.335s,PASSED
waitForElementPresent,Firefox 60.0,,2018-06-26 21:27:35,2018-06-26 21:27:35,0.002s,NOT_RUN
click,Firefox 60.0,,2018-06-26 21:27:35,2018-06-26 21:27:35,0.300s,PASSED
setText,Firefox 60.0,,2018-06-26 21:27:35,2018-06-26 21:27:35,0.091s,PASSED
sendKeys,Firefox 60.0,,2018-06-26 21:27:35,2018-06-26 21:27:36,0.145s,PASSED
click,Firefox 60.0,,2018-06-26 21:27:36,2018-06-26 21:27:36,0.305s,PASSED
setText,Firefox 60.0,,2018-06-26 21:27:36,2018-06-26 21:27:36,0.055s,PASSED
setText,Firefox 60.0,,2018-06-26 21:27:36,2018-06-26 21:27:36,0.098s,PASSED
doubleClick,Firefox 60.0,,2018-06-26 21:27:36,2018-06-26 21:27:36,0.219s,PASSED
setText,Firefox 60.0,,2018-06-26 21:27:36,2018-06-26 21:27:37,0.317s,PASSED
click,Firefox 60.0,,2018-06-26 21:27:37,2018-06-26 21:27:37,0.587s,PASSED
