Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyHours_TestSuite,Firefox 61.0,,2018-07-01 18:43:25,2018-07-01 18:44:27,1m - 1.455s,FAILED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:43:26,2018-07-01 18:43:50,23.670s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:43:26,2018-07-01 18:43:47,20.183s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:43:47,2018-07-01 18:43:47,0.335s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:43:47,2018-07-01 18:43:47,0.555s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:43:47,2018-07-01 18:43:48,0.244s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:43:48,2018-07-01 18:43:48,0.530s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:43:48,2018-07-01 18:43:50,1.717s,PASSED
,,,,,,
Test Cases/1.Login/Login_TestCase,Firefox 61.0,"Login to system, also verifies unsuccessful login scenario",2018-07-01 18:43:50,2018-07-01 18:44:07,17.001s,PASSED
Start setup action : setup,Firefox 61.0,,2018-07-01 18:43:50,2018-07-01 18:44:06,15.776s,PASSED
waitForElementVisible,Firefox 61.0,wait for elements to be visible,2018-07-01 18:44:06,2018-07-01 18:44:06,0.102s,PASSED
setText,Firefox 61.0,Fill username,2018-07-01 18:44:06,2018-07-01 18:44:06,0.458s,PASSED
setText,Firefox 61.0,Fill password,2018-07-01 18:44:06,2018-07-01 18:44:07,0.328s,PASSED
click,Firefox 61.0,Click Login,2018-07-01 18:44:07,2018-07-01 18:44:07,0.307s,PASSED
Statement - switch (varLoginMessage.toString()),Firefox 61.0,Get expected status for wrong password,2018-07-01 18:44:07,2018-07-01 18:44:07,0.000s,PASSED
,,,,,,
Test Cases/2.TrackActivity/NewActivity_TestCase,Firefox 61.0,crete new activitry scenario is covered,2018-07-01 18:44:07,2018-07-01 18:44:15,7.601s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:08,2018-07-01 18:44:10,2.400s,PASSED
click,Firefox 61.0,select project from control,2018-07-01 18:44:10,2018-07-01 18:44:11,0.524s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:11,2018-07-01 18:44:11,0.639s,PASSED
click,Firefox 61.0,select activity type,2018-07-01 18:44:11,2018-07-01 18:44:12,0.783s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:12,2018-07-01 18:44:12,0.441s,PASSED
setText,Firefox 61.0,enter startTime by using variable whose source is data file,2018-07-01 18:44:12,2018-07-01 18:44:12,0.057s,PASSED
sendKeys,Firefox 61.0,press tab key,2018-07-01 18:44:12,2018-07-01 18:44:13,0.342s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:13,2018-07-01 18:44:13,0.331s,PASSED
setText,Firefox 61.0,enter endTime manually,2018-07-01 18:44:13,2018-07-01 18:44:13,0.064s,PASSED
setText,Firefox 61.0,enter cost,2018-07-01 18:44:13,2018-07-01 18:44:13,0.138s,PASSED
doubleClick,Firefox 61.0,select text field,2018-07-01 18:44:13,2018-07-01 18:44:14,0.306s,PASSED
setText,Firefox 61.0,enter description,2018-07-01 18:44:14,2018-07-01 18:44:14,0.370s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 18:44:14,2018-07-01 18:44:14,0.089s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 18:44:14,2018-07-01 18:44:14,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 18:44:14,2018-07-01 18:44:15,0.400s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 18:44:15,2018-07-01 18:44:21,6.401s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 18:44:15,2018-07-01 18:44:15,0.348s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 18:44:15,2018-07-01 18:44:16,0.213s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 18:44:16,2018-07-01 18:44:17,1.144s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:17,2018-07-01 18:44:18,1.598s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 18:44:18,2018-07-01 18:44:19,0.282s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 18:44:19,2018-07-01 18:44:20,0.972s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 18:44:20,2018-07-01 18:44:20,0.129s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 18:44:20,2018-07-01 18:44:20,0.393s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 18:44:20,2018-07-01 18:44:21,0.407s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 18:44:21,2018-07-01 18:44:21,0.389s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 18:44:21,2018-07-01 18:44:25,4.351s,FAILED
click,Firefox 61.0,,2018-07-01 18:44:22,2018-07-01 18:44:22,0.530s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:22,2018-07-01 18:44:22,0.322s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-01 18:44:22,2018-07-01 18:44:23,0.383s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:23,2018-07-01 18:44:23,0.169s,PASSED
Statement - While (true),Firefox 61.0,,2018-07-01 18:44:23,2018-07-01 18:44:25,2.337s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 18:44:25,2018-07-01 18:44:27,1.453s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:26,2018-07-01 18:44:26,0.278s,PASSED
click,Firefox 61.0,,2018-07-01 18:44:26,2018-07-01 18:44:26,0.269s,PASSED
